,AS1901_FUP,AS1902_FUP,AS1903_FUP,AS1904_FUP,AS1905_FUP,AS1906_FUP,AS1907_FUP,AS1908_FUP,AS1909_FUP,AS1910_FUP,AS1911_FUP,AS1912_FUP,AS1913_FUP,AS1914_FUP,AS1915_FUP,AS1916_FUP
PF3D7_1334500,1.236193375,3.110890845,1.471630955,1.324308941,1.090828393,1.941178977,1.411685391,2.565402883,7.418852087,16.09192928,35.74614808,76.98205494,104.1818834,94.72590426,86.81200379,79.0979187
PF3D7_1334600,12.27924523,16.22293161,15.59239754,10.08512194,8.823045321,8.676875259,3.9853213,3.680795441,2.118101363,1.924035022,2.638468048,4.082506663,8.136624368,45.7746257,82.34798622,111.3996942
PF3D7_1334700,293.3980139,377.1974305,261.0006368,401.0698985,204.7364372,163.4803798,112.1823228,44.62284522,47.25144166,42.14552906,26.87277356,33.25533507,40.99955784,61.10554153,71.84995706,80.55210619
PF3D7_1334800,3.7611841,4.095454703,8.955030919,7.206213016,7.713715061,6.772184901,3.286555351,4.002756271,3.696193284,5.021594952,10.53535872,20.25039121,44.13458132,160.2999539,220.8187124,262.0089565
PF3D7_1334900,8.679655615,0,2.066545597,2.789501813,0,0,0,0,1.122894162,0.627699369,1.071392412,1.580885559,2.451921184,22.20513874,30.79617292,69.4363535
PF3D7_1335000,10.06475551,6.971947297,6.628133121,4.129341266,6.073791387,3.215555332,3.822607686,2.296069247,0.90037839,1.045341863,0.881110121,0.585052136,0.806581247,1.252213298,2.964057254,5.801067959
PF3D7_1335100,216.7201511,145.3490836,74.91521331,59.03520953,36.42100691,27.94615281,18.30547307,9.540091971,11.58223858,10.47651646,14.92542972,26.29505428,47.94403715,351.5513239,794.156117,1285.624606
PF3D7_1335200,2.70709259,1.490217066,0.760907803,1.087520062,0.938442754,0.464943674,0.284733828,0.338113007,0.145924495,0.176739315,0.092821094,0.117395583,0.070808169,0.164893986,0.307852562,0.334204671
PF3D7_1335300,1.579137344,1.738586577,1.342778475,0.765291895,0.995318072,0.420663324,0.745731453,0.398799957,0.340490488,0.299097303,0.185642188,0.221747213,0.196689359,0.265662533,0.425129728,0.519873933
PF3D7_1335400,1.563502321,1.586122125,1.318404609,0.690916211,0.813007336,0.460340272,0.690690968,0.423606928,0.383473198,0.254407697,0.235881988,0.179677234,0.147224907,0.257136662,0.223523312,0.187507571
PF3D7_1335500,1.651594388,2.805469375,2.162761282,2.123183566,1.124266163,0.87529882,1.161414297,1.313860181,0.347210695,0.44790289,0.373758352,0.343790035,0.414719912,0.241443961,0.418571465,0.244677509
PF3D7_1335600,6.931084217,16.25855755,20.1563434,12.25146488,18.42304762,11.9818919,11.67616024,8.082264422,6.88522179,8.413761566,6.640725948,6.080160409,6.215765677,7.45458229,7.142129616,11.39973215
PF3D7_1335700,1.672316256,0.932542667,1.025571386,0.936475609,1.09237704,1.63380052,1.809209352,2.909581158,5.638184104,8.978830104,12.30215801,17.29309251,21.34609755,36.70803006,37.46240614,46.58937665
PF3D7_1335800,2.161291729,1.912116269,1.045247814,0.75972359,1.149394628,0.775547602,0.584552891,1.63523197,3.364034746,8.620993569,12.95013058,20.47336537,25.69375245,43.34518709,45.03108249,63.17980692
PF3D7_1335900,4.824379016,5.623949623,6.587787963,3.876194693,3.300128531,2.757318138,1.458332387,1.914013629,2.4093403,2.385803428,1.839068367,1.624482651,1.6256119,2.644756152,3.153481023,3.183178405
PF3D7_1336000,72.61399887,70.73874135,64.58988262,75.22240325,73.58884169,55.13069617,59.47021907,42.39969615,54.9860217,66.3054536,51.90806956,49.54325961,49.16919281,59.71120415,64.57720568,81.19920243
PF3D7_1336100,1.046009779,1.480664393,1.556532741,2.10106707,0.890044046,1.385889798,1.980360275,0.542681379,1.43780839,1.607473705,3.335510139,7.076344883,13.05071724,32.11204679,37.31725603,37.08029392
PF3D7_1336200,0.273787795,3.100451614,2.281521816,2.859707395,2.174335789,3.143830549,2.665796574,5.871156933,17.40014939,33.41235316,38.41433153,59.69775515,65.61220413,112.2690111,120.1468658,124.4632027
PF3D7_1336300,0.502084694,0.710718908,0.896562859,1.008512194,0.712035236,0.443484735,0,0.173658041,0.324775542,0.453874928,0.929638955,0.685861119,1.260748534,1.376230577,1.517160573,1.700159148
PF3D7_1336400,27.67675345,25.71019373,17.16036096,20.84733687,10.30312471,8.912789515,5.302287179,5.982918384,8.345325607,8.13125755,8.896721446,13.42755195,21.17489532,37.40461785,54.0119886,65.34705118
PF3D7_1336500,0,10.60639187,0,2.006733447,0,2.206110291,0,0.863860154,0,0,0.513831055,0,0,0,0.973819328,0
PF3D7_1336600,23.94452821,21.34088027,10.5573525,25.65128841,11.06750422,8.61661918,5.756575211,3.987528394,8.031134334,12.6665639,37.76658254,70.84036562,117.8846986,140.0165022,143.3243294,123.6860005
PF3D7_1336700,970.3418265,875.2682155,791.071055,615.1290098,670.656585,596.6996466,591.5031883,585.8637993,545.1863024,524.8178633,533.8521535,527.2544517,555.5049332,619.0585193,553.9990784,401.2733131
PF3D7_1336800,19.60660191,60.58098189,136.7818229,155.498508,162.5261825,151.6743579,158.6305863,134.024071,176.8405975,164.8521825,181.2535727,195.1480381,162.5870838,148.4752462,123.5878219,120.8706894
PF3D7_1336900,3.866766008,24.63095743,52.09294599,73.4238301,66.82782527,73.31860595,72.30125084,66.87069126,82.70745248,83.70514871,74.53878429,72.49061358,72.01254214,81.72954359,75.33228377,78.61641321
PF3D7_1337000,1.351366671,1.673794531,1.256827679,1.357211027,1.197781842,1.603959415,1.873171299,4.878514592,10.92671338,16.01835507,17.32380161,16.52612221,15.85316237,17.31685576,16.97597606,16.99911648
PF3D7_1337100,3.999449156,3.019394055,3.332811281,4.927208267,2.571238354,4.474703009,3.317242142,11.89642709,36.47754712,56.64166283,72.90020072,89.35619813,80.17443954,67.82208201,50.10820236,49.54456831
PF3D7_1337200,9.606637077,13.69430401,18.76512507,24.02533609,27.59284144,28.47394479,26.0557423,22.76741879,30.00925338,34.00298489,38.73388583,45.13370219,47.68234456,61.71355687,56.39538994,56.55522663
PF3D7_1337300,26.80515768,68.09418303,76.01527373,99.56268887,85.08978605,87.93041512,82.01846097,74.88762907,87.52705356,87.88554959,83.74006256,76.93176716,66.31699413,80.28519157,67.26499012,68.55324026
PF3D7_1337400,72.66281266,112.3330719,105.7612113,112.1689673,106.1723653,89.37449321,77.40379591,46.59824108,34.03377037,29.77923835,25.56507126,29.23074771,27.97285809,35.47616598,40.02258716,51.12284105
PF3D7_1337500,2.69108363,11.1509346,28.35195217,38.1919183,31.18330029,25.05572399,25.72593611,14.87549054,19.16394814,19.51015743,18.43094789,22.60080585,26.33844505,38.66994711,37.13877303,54.0591505
PF3D7_1337600,44.77432104,33.80248467,31.9810532,23.98291193,28.78532694,19.77428127,14.5318423,8.259345867,5.792490617,3.23801016,4.298635411,6.601711994,7.026847296,2.181828963,5.819164275,0.631728342
PF3D7_1337700,5.686088816,5.80266856,3.305803086,3.399846618,2.70042537,1.401613021,1.359061787,1.280622509,0.898133337,1.314913184,2.611627534,4.558909386,5.312716674,7.200860689,17.14311334,32.09971771
PF3D7_1337800,47.31861462,42.42142518,31.66463582,36.6361108,18.70813143,15.57847302,11.86724556,5.306641816,5.797015117,5.910743795,4.985395391,3.898829738,3.26300388,7.179457109,13.78122642,20.99987876
PF3D7_1337900,27.07263492,39.89717509,52.75796974,66.44720113,50.27939726,37.67100452,36.31003425,26.42364969,34.78419871,37.21258646,29.29771252,30.54086121,31.60377805,40.25474437,53.86253721,70.79568952
PF3D7_1338000,10.44827847,11.30993367,11.52361867,10.12310733,11.85384461,9.364543495,11.80224397,14.08314389,18.95861937,27.19616861,28.73389707,34.94195157,46.49158611,89.56729758,111.5796439,154.3320667
PF3D7_1338100,21.53036796,46.97584055,92.69523076,136.3092275,203.8624695,249.443665,300.3546418,314.2771234,302.3364682,321.2133205,330.4076414,337.6427416,336.4223975,478.5723504,524.1943205,570.4356516
PF3D7_1338200,879.1005431,1325.03456,1033.621877,1563.829899,1087.008387,1318.617958,1259.203288,1231.485831,1876.758263,1890.910419,1751.552855,1767.125882,1632.916922,1547.329513,1409.088786,1363.178702
PF3D7_1338300,473.0960055,1057.086561,1189.695754,1468.425576,1357.801077,1617.030652,1449.022198,1316.792657,1696.550673,1622.567066,1690.45179,1687.579438,1681.613246,1464.210236,1399.780193,1289.762343
PF3D7_1338400,33.81155935,33.29493985,28.43827386,17.1265359,18.5546119,13.6341591,11.13283614,6.292170585,2.050419914,3.421951177,4.460917657,8.128233987,10.7857534,13.5659966,15.72659727,17.34502171
PF3D7_1338500,1.130038266,1.279687785,0.403577464,0.272382102,0.512823162,0.199629555,0.305635341,0.351765769,0.475130425,0.531197111,1.487880137,3.46956522,4.114458078,4.212561738,4.361955271,5.189738743
PF3D7_1338600,12.73748617,11.20806717,5.020310663,5.739370554,2.489870051,1.976501062,1.350082864,1.696737983,4.147483026,7.42214776,19.7420251,41.34959122,55.59412294,113.0454378,122.5813911,132.0543246
PF3D7_1338700,25.14453042,25.95321857,17.38319775,16.41462864,15.00645691,10.52653375,9.988535799,9.10450365,14.97297356,27.65504379,43.75454257,63.00559401,94.5023862,227.0596365,264.6016651,297.2848005
PF3D7_1338800,7.699846941,6.07851698,5.728944462,5.353717181,4.955816936,3.40058622,2.883511358,2.099812523,0.957822607,2.918061586,8.133637861,14.04352655,16.91771229,21.70081669,25.08542093,23.7542086
PF3D7_1338900,2.188539774,1.363100911,1.511106034,1.969412224,1.837387064,1.121202691,0.615599423,0.968907527,2.307535455,3.339535752,4.862650112,9.919790332,20.05851594,44.75948766,55.70413734,69.84710287
PF3D7_1339000,0.841121266,1.190637347,1.001315908,1.35161428,1.669979549,1.671640272,0.454987044,1.60007087,3.808579169,4.02989466,1.816948988,1.148994143,1.188044285,1.998135459,3.033564332,2.670191961
PF3D7_1339100,6.799063565,9.624318552,4.046985127,13.65693596,9.642143827,10.5096643,25.74468358,10.58228689,7.14675347,6.760845287,18.18391011,36.26626752,66.68998591,33.54562031,65.6110772,39.57076142
PF3D7_1339200,23.79672248,33.68511493,28.32889589,32.7766463,23.14114518,16.51518676,18.3890597,14.10971586,6.597003203,7.990089885,6.993811582,3.538172441,1.600559662,2.484860763,4.639167075,5.036278726
PF3D7_1339300,273.1449884,608.0058633,752.7392336,943.1598728,882.0465483,968.7168836,989.6512216,1183.171246,1285.316124,1166.018669,947.6310614,923.5783824,872.4209983,859.977899,737.1953444,646.520551
PF3D7_1339400,16.97484326,7.751129035,4.888975321,3.519639871,2.484955188,2.90199743,4.739193909,3.977235342,8.855037856,15.74093082,29.85277964,42.60054604,57.57717979,104.4642136,131.7292158,186.1153665
PF3D7_1339500,3.642355481,3.093530963,2.168027746,4.097080787,2.479408413,4.504141844,2.364307676,2.771551329,8.835272147,12.7753635,21.28116953,26.25197588,38.75640896,38.87032194,53.68179044,62.13123449
PF3D7_1339600,1.926210251,1.168551325,2.374959231,1.215996996,3.121908288,3.038206978,4.242197921,5.567746223,8.143349654,10.89529444,12.22796602,16.71831228,21.22563437,27.55555545,24.75712576,22.5085625
PF3D7_1339700,2.948483941,2.981203475,2.08094847,1.556763789,1.290265194,1.581216548,1.253152236,1.704529432,6.273453743,11.36210391,13.32759799,15.76559956,20.95518484,75.67728764,96.46073421,147.4267617
PF3D7_1339800,0,3.164159524,1.995773487,1.795980619,0.634003978,1.480813757,1.209143652,1.159702673,0.180739814,1.818608446,2.529268846,4.071321713,4.560498763,6.943994462,10.02277975,15.61147848
PF3D7_1339900,1.585958672,2.619145005,1.678231413,1.203462175,1.099579253,1.984546299,1.143855117,1.828472897,5.029680628,10.78443101,16.47699713,25.17222467,32.17712599,49.49327421,45.98229038,51.07448601
PF3D7_1340000,9.490130727,29.66591243,27.22398395,29.22893176,22.28129649,17.9292496,15.97085379,10.43982207,13.04480116,10.24701474,7.538402403,7.476461314,5.771323369,9.682526917,8.453926431,7.448066946
PF3D7_1340100,23.68706016,45.53441035,38.11998894,61.08908988,39.14917752,45.33200824,39.38817949,32.87209787,48.75634625,49.9099742,45.42217414,40.44169145,41.58013057,55.78913198,55.35645136,64.17967483
PF3D7_1340200,5.531441544,9.787442595,11.52361867,14.44394583,13.33557519,15.87900854,10.47241366,9.565909055,5.367053453,15.25096687,12.80223137,15.11219416,15.6258028,14.15107147,4.313414423,7.901957905
PF3D7_1340300,115.9823521,192.0836799,197.8112144,251.1047672,204.106837,182.5402423,177.6429332,131.2675866,173.6612789,153.7738702,127.5039156,107.8550432,70.81304546,69.39935396,52.62529154,52.01846766
PF3D7_1340400,1.902328666,3.291217743,2.642073192,1.698271829,1.918436906,2.053701981,2.28672245,1.900790737,1.264710459,1.108230881,0.913181616,0.687468739,0.663444419,0.540746902,1.607054175,1.878819007
PF3D7_1340500,2.102453571,4.224139813,6.822348992,8.718642407,6.925030978,6.649506164,6.420120594,16.25608161,27.57251214,24.38870329,17.27349374,15.12326076,11.21855284,13.01298654,10.39226312,12.15740101
PF3D7_1340600,11.19012545,64.56313695,123.4330464,172.6464321,177.1743928,213.6965075,217.6038731,292.9725723,400.6076008,425.1649752,363.3867934,306.1624841,239.4615094,265.1553506,252.972676,232.0285556
PF3D7_1340700,10.28727879,18.07698093,11.8242348,13.68068715,17.5067794,10.96660623,9.402406177,9.570068146,13.76765886,13.08343815,21.38281871,40.98126689,69.47820724,173.4648888,237.4100954,251.8764988
PF3D7_1340800,3.050047207,2.158725656,1.815469963,6.126475944,5.190537238,11.11302287,4.124648905,3.692262093,4.315796488,6.065805117,10.03971457,15.57457215,30.27600706,85.27484788,117.2860717,140.397196
PF3D7_1340900,210.3756761,402.542719,431.7097855,515.4699316,443.1798386,469.0592367,394.6377742,398.7635394,766.6139623,822.9864049,728.3973439,620.1315754,484.7648548,518.223491,469.9121759,460.392842
PF3D7_1341000,1385.906416,1222.028339,1915.645879,1201.219794,1394.097638,940.7569776,880.2892579,499.9415537,12.83741164,58.00705588,126.5690874,85.63333571,69.55945774,49.56289847,29.01718402,32.901095
PF3D7_1341100,206.2382615,160.4053092,188.8593059,120.1810364,138.8468711,101.0929614,72.33030149,68.98083307,36.65001779,21.30690636,22.38019706,23.88266398,20.27375572,23.19203379,13.69658851,13.4300766
PF3D7_1341200,869.6921092,1391.520393,1759.060368,1933.644961,2003.397737,2156.144874,2222.670736,2480.564316,3032.695862,3329.72461,3007.989216,2806.191502,2519.436638,2011.367187,1847.040487,1523.437369
PF3D7_1341300,811.5478,1255.052094,1903.805131,1789.465413,2327.408368,2484.752973,2700.374729,3333.345319,2837.413186,3223.079335,3320.6915,3173.62776,3044.877457,2251.44246,2031.870574,1692.097805
PF3D7_1341400,12.23831442,12.99283004,27.31714961,44.2484725,15.620273,54.04970213,34.75532283,33.86331805,27.21263821,63.06024786,50.35544339,49.35750556,45.61595037,57.02755452,55.47118345,45.97403009
PF3D7_1341500,4.00730662,2.949692916,1.812794909,1.159095547,1.091134547,0.991088186,0.693654118,0.831613901,1.036857085,1.391050861,1.385022019,1.459756803,1.50936864,5.155231761,13.56204442,25.91782395
PF3D7_1341600,2.177082615,1.320745113,0.863905338,0.749656459,0.411659508,0.457854317,0.224313816,0.394426619,0.486183209,0.862189349,2.282097604,5.840007626,10.59175949,16.82253894,22.71667653,35.34628438
PF3D7_1341700,3.078821237,1.089545496,5.497791116,3.092136443,2.183126904,2.719481868,1.249068206,2.129768431,0.87130231,0.695798829,0.633401804,0.700958691,0.241593911,0.281304992,0.150053922,0.814492516
PF3D7_1341800,6.696269947,3.741635722,4.40535746,3.822762203,2.499043756,1.867808281,1.525140157,1.036134642,1.25385806,1.30623832,1.051337551,0.894095412,1.438083843,5.280999981,17.38292038,26.1432747
PF3D7_1341900,26.64794268,89.41302396,152.153586,198.7745001,212.1893716,234.6512606,242.9135467,258.1850426,318.3054045,325.7101653,362.7757749,376.2589589,387.0772834,439.2191791,412.8431124,339.983627
PF3D7_1342000,1244.029311,2369.651435,2989.759696,3614.826353,3696.100694,3651.670646,3783.857514,3569.895992,3942.085465,3814.918566,3963.427195,3926.092136,3353.104716,2875.38051,2646.566022,2413.532878
PF3D7_1342100,31.46995136,60.79184949,89.60291905,110.648195,81.57889423,72.66022228,66.63710249,126.3672354,200.2734181,132.1586532,108.9558989,92.22965767,90.54594659,163.5748343,158.9173264,159.0293953
PF3D7_1342200,2.264025278,1.42435958,1.297697183,0.741095805,1.331864471,0.962858688,0.816451572,0.783067478,0.989889484,1.68278911,3.915959455,5.334531317,5.856107293,4.443635898,3.710788757,3.975192253
PF3D7_1342300,0.927145032,1.7498761,1.103723216,1.738155486,0.87655853,0.818934881,0.66869308,1.603376802,1.799182692,3.296610512,6.930231476,10.57431082,16.29660747,31.85139706,36.02885598,62.52834367
PF3D7_1342400,149.0157455,291.4223711,296.0380105,406.2266215,308.7484396,322.6179112,303.4480691,264.1368051,410.4498159,422.5034696,410.4968787,414.0761706,420.2588675,600.769808,564.1996351,449.0377426
PF3D7_1342500,8.291540933,12.67593175,6.317245076,2.931244791,4.891624185,3.515427781,2.511676447,2.179549604,2.359903585,1.678968231,2.115201551,1.725937776,2.966891081,4.000019766,7.500256177,5.61536304
PF3D7_1342600,367.4981024,217.0230953,101.8120654,76.27873974,45.94322597,28.7297155,19.3994476,9.061917632,9.714268453,15.20120792,20.04380286,25.54482741,29.03286244,63.16825531,95.45371501,121.5453558
PF3D7_1342700,193.6004541,348.4329564,358.0552943,327.766463,375.7494421,351.7811122,320.1566462,375.4619304,287.360987,317.2701141,345.944741,328.6902229,352.6656882,248.1491461,193.2948838,167.6971066
