ORF,AA13vAA17,AA13vAS15,AA13vAS16,AA17vAS15,AA17vAS16,AS15vAS16
PF3D7_1425700,1.198968426,1.399244202,1.687554682,0.575069885,1.511920822,1.644797291
PF3D7_1425800,0.399423701,1.319421867,1.76498212,1.182061556,1.810408175,0.99533221
PF3D7_1425900,1.49009665,3.119432105,2.579637547,2.654710426,1.984162023,2.684591117
PF3D7_1426000,3.58777636,4.020217951,3.974878945,1.988796202,2.561618117,2.435389806
PF3D7_1426100,1.809386287,2.483685121,2.94345437,1.710274588,3.066095773,1.76920736
PF3D7_1426200,0.905167683,0.981611266,0.920441318,0.429436761,1.223049556,1.155930045
PF3D7_1426500,0.984170414,1.448537869,1.660746235,1.488628596,1.898827507,2.093939578
PF3D7_1426600,0.276255829,1.100839539,0.769773895,1.228272121,0.707091015,1.533067458
PF3D7_1426700,1.931539807,2.387839824,1.878553536,1.391365276,2.14149425,1.982366039
PF3D7_1426800,2.041859367,2.474960258,3.505850874,1.595882369,3.75271359,3.29473046
PF3D7_1427000,0.667346116,1.140639082,1.872701785,0.942272066,2.230525355,1.51636414
PF3D7_1427100,1.020622524,1.38274855,1.319441906,1.003268157,1.330213808,1.278936646
PF3D7_1427200,1.193563498,2.388834408,1.944920851,1.899919582,1.806414381,2.306693681
PF3D7_1427300,0.440105638,1.185275668,1.605474005,0.841959726,1.677572763,1.08739914
PF3D7_1427400.1,1.686804175,2.131710518,2.689010846,1.611754408,2.696646294,2.329192635
PF3D7_1427400.2,1.858018629,2.591605745,2.78056167,2.094442989,2.484133267,2.430929939
PF3D7_1427500,0.192790444,0.841573541,1.259086166,0.732175642,1.273892571,1.738092938
PF3D7_1427600,0.431233854,0.856373277,0.69449426,0.88096081,0.83060155,0.614303223
PF3D7_1427800,2.021023887,2.540124092,1.958150774,1.593521831,1.997426085,1.553239356
PF3D7_1427900,0.585773009,0.625770443,1.281256736,0.308968003,1.179344016,1.295997607
PF3D7_1428100,1.437576866,3.618019008,2.957729991,3.305402396,2.857797056,2.983405109
PF3D7_1428200,2.354907703,2.050995052,2.032911729,1.634572953,1.454795839,1.623112119
PF3D7_1428300,2.22305139,3.27846042,2.303575018,1.633144693,1.73251995,2.44029434
PF3D7_1428400,1.475230022,2.138090635,2.176793013,1.656973433,2.458403954,2.550145254
PF3D7_1428500,1.316863365,1.895134513,1.242315429,1.260023203,1.408429548,1.422920017
PF3D7_1428600,0.43505174,0.532421,1.068904396,0.4348591,1.013875692,0.872680817
PF3D7_1428700,0.781407937,1.026414519,0.868919104,0.815040414,1.021489476,0.956843345
PF3D7_1428900,0.512659509,0.922083513,1.498643464,0.822210589,1.666396857,1.066948204
PF3D7_1429000,1.076211007,1.406384941,1.853750303,0.62155702,1.670248355,1.832755243
PF3D7_1429100,0.38857101,0.707605182,1.381324447,0.494813961,1.318419681,1.16946976
PF3D7_1429200,1.516547023,2.540446805,3.090400988,2.046290953,2.854155562,1.808141493
PF3D7_1429300,2.094325987,1.737845345,3.634974976,1.629708616,2.542187463,3.032785752
PF3D7_1429400,1.696948161,1.754896759,1.654130736,1.727942205,1.795670368,1.773378661
PF3D7_1429500,1.867308965,1.759567212,1.929198653,0.875220035,1.826404273,1.517007045
PF3D7_1429600,0.686807522,1.135876129,1.088837,0.990931588,1.037112261,1.049507949
PF3D7_1429700,0.754441567,0.962157163,1.147757963,0.569693327,1.221681819,1.196774473
PF3D7_1429800,2.041170262,2.479789835,2.253257248,1.54490102,2.23734366,2.588698218
PF3D7_1429900,0.786326645,1.256538892,0.943714339,0.893762986,0.893882335,1.195820475
PF3D7_1430000,1.880032806,1.986949673,2.778969237,1.460425663,3.214025941,2.91071086
PF3D7_1430200,0.508587062,0.55839445,0.879187032,0.494152245,0.729805014,1.088765776
PF3D7_1430300,1.592046946,1.822999112,2.75366615,0.911342764,2.683109837,2.279328027
PF3D7_1430400,1.642359459,1.594344757,2.959454374,1.332577136,2.933889764,2.7582008
PF3D7_1430600,0.303196399,0.962095678,0.58948848,0.91277698,0.4990788,1.016646576
PF3D7_1430700,0.401803627,0.670457787,0.89540972,0.696682552,0.831643441,1.162784165
PF3D7_1431000,0.634122269,0.750675037,0.951830575,0.512062667,0.912358592,0.692479752
PF3D7_1431100,4.711974408,4.407028297,5.046340117,2.487640867,5.596055894,4.237514428
PF3D7_1431200,1.494909697,2.314553494,2.495678247,1.220412504,2.250239234,2.057533768
PF3D7_1431300,1.95478767,2.128419053,3.190934338,1.402146932,3.120552976,2.415681812
PF3D7_1431400,0.550519896,1.013054656,1.815791807,0.75471036,1.823407104,1.459062298
PF3D7_1431500,0.744452362,0.993542413,1.670656591,0.594150551,1.867874153,1.554613405
PF3D7_1431600,0.236789574,0.603154107,0.568863604,0.476129477,0.583294717,0.684494456
PF3D7_1431700,0.954271889,1.112650836,1.180207254,0.885426935,1.268040817,1.284449176
PF3D7_1431800,0.614397748,1.266714351,1.429869146,1.232650646,1.756647591,1.261050525
PF3D7_1432000,0.927482506,1.367170859,1.60507921,1.244199365,1.81374095,1.856762575
PF3D7_1432100,1.044831272,1.283804581,3.203701891,1.808441469,3.743934989,2.621551722
PF3D7_1432200,0.363654998,0.988539799,1.196243414,0.978717831,1.218275456,0.649075537
PF3D7_1432300,0.87812634,1.293248496,1.39476892,0.889869644,1.351170872,1.296133273
PF3D7_1432500,1.980962023,2.316699604,1.971380891,1.816484766,1.65298326,2.179171761
PF3D7_1432600,1.956645086,2.371334851,1.867079701,1.74149272,2.600296774,2.431926639
PF3D7_1432700,0.491838803,0.438592506,1.873730848,0.446764559,2.008686852,1.865432661
PF3D7_1432800,0.524569204,1.162959443,1.68814541,0.937075736,1.734972544,1.31652861
PF3D7_1432900,1.843261144,2.412615269,2.38581797,1.438273007,1.883537474,2.127530636
PF3D7_1433000,3.318170545,3.677140963,2.394320536,3.121081818,4.564391461,4.931599323
PF3D7_1433100,1.937568638,2.32548037,2.729183735,1.675186953,2.250118759,2.213941394
PF3D7_1433200,3.403272816,3.925934043,5.571208444,4.529384533,6.161733428,4.267102134
PF3D7_1433300,0.843373622,0.705690613,0.96222809,0.586206758,0.833943286,0.852745705
PF3D7_1433400,0.779957219,1.374844496,1.578732296,1.04600917,1.626581947,1.280873005
PF3D7_1433500,1.122823573,1.296338815,1.022087547,1.16713395,1.263326769,0.889139261
PF3D7_1433600,0.495873141,0.890684849,1.762469133,0.576139446,1.898248931,1.8943462
PF3D7_1433700,0.975941245,1.26335477,1.016609935,1.210193678,1.182275891,1.192829246
PF3D7_1433800,0.38961154,1.14632014,1.248518105,0.938986154,1.058463781,0.868025468
PF3D7_1434000,1.050559483,1.277477544,2.51179821,1.341393556,2.072182911,2.928666864
PF3D7_1434100,2.633123598,3.277055688,2.450086059,2.884192873,2.42528018,2.347644982
PF3D7_1434200,0.696605814,0.82967001,0.774772083,0.756237839,0.72727528,0.80204693
PF3D7_1434300,1.43085759,1.530947728,1.707303698,1.18092333,1.857119008,1.142491901
PF3D7_1434400,0.543140531,1.524572642,2.617998284,1.441508906,2.599763194,1.415938603
PF3D7_1434500,2.821275217,3.169067264,3.355716413,2.182683896,4.486450865,3.538025548
PF3D7_1434600,1.79262257,2.192982273,3.570920592,2.145278692,4.035802546,2.906898807
PF3D7_1434700,0.648854514,0.676284967,0.688972177,0.736882807,0.519954891,0.828721876
PF3D7_1434800,0.75703657,0.726449547,1.40238679,0.634770964,1.177831185,1.257026351
PF3D7_1435000,0.311490487,0.56523822,1.064671894,0.454300111,0.951516614,1.225604382
PF3D7_1435200,0.429908536,1.515577651,1.796558401,1.542878689,1.868289688,0.807183917
PF3D7_1435300,0.383657808,1.159761665,0.548063506,1.031895946,0.602973632,0.859880785
PF3D7_1435400,0.954950219,1.847277095,2.381899642,1.584443157,1.950412597,2.34928088
PF3D7_1435500,1.167492816,2.354270534,1.913893862,1.939568367,1.44871585,2.310981838
PF3D7_1435600,0.753736658,1.729228396,2.231935944,1.750820236,2.35334374,1.220669745
PF3D7_1436000,1.149747582,1.458099642,1.360017267,0.97559292,1.531326708,1.118752021
PF3D7_1436100,3.054417175,2.271747402,2.631209237,2.255157852,2.902718229,3.100565913
PF3D7_1436200,0.621504048,1.34436895,1.737828261,1.161330959,1.627347967,1.118417437
PF3D7_1436300,1.140560197,1.182775412,2.019862616,1.133585164,2.397036183,1.984527826
PF3D7_1436400,1.894250527,2.3066875,1.633078687,2.413350614,2.201663443,2.097195591
PF3D7_1436500,0.689519545,1.214771837,1.367366904,0.922591145,1.364512319,1.724382271
PF3D7_1436600,0.567502351,0.558706747,0.687631183,0.51447744,0.742981883,0.770994014
PF3D7_1436700,1.124922874,2.142062408,1.734771562,1.613344491,1.110531762,1.743316401
PF3D7_1436800,0.618827114,0.801070371,0.705112151,0.705581888,0.932620903,1.045054485
PF3D7_1436900,3.119520204,2.893071556,3.385677063,2.106519536,3.403841582,3.397657565
PF3D7_1437000,1.792243029,3.111166133,3.168103398,2.363347849,2.583378131,2.423221696
PF3D7_1437200,0.277331227,0.623398797,2.003554372,0.693827937,2.1380927,1.97929091
PF3D7_1437300,0.262449377,0.534724318,0.571624762,0.622489311,0.516968552,0.687417667
PF3D7_1437400,0.548650714,0.922398325,0.670856748,0.694535155,0.649910891,0.750371642
PF3D7_1437500,1.492021359,1.921306757,2.740308811,1.412391627,3.327480032,2.775311125
PF3D7_1437700,0.385653292,0.969463465,0.827692723,0.997752294,0.920304779,0.741852552
PF3D7_1437800,2.220077629,2.005843606,2.797234762,1.372362439,2.222541053,2.384452828
PF3D7_1437900,1.634793182,2.289022868,3.745440746,1.851514396,3.66959139,2.476155447
PF3D7_1438000,1.705117199,2.815177383,2.150424587,1.666704151,2.573129478,2.597609534
PF3D7_1438100,0.804507199,1.444386476,3.544475367,1.082563678,3.581528262,3.096003701
PF3D7_1438400,1.274790674,2.164995829,1.961371522,2.013235434,2.03141054,1.263282798
PF3D7_1438500,2.986262742,3.142204924,2.395057949,2.53860918,2.732712711,3.094663461
PF3D7_1438600,4.089733726,4.26499223,3.008563397,1.537986105,2.780537006,3.187251134
PF3D7_1438700,0.269915722,0.377308918,1.266986251,0.42182868,1.158003816,1.423401313
PF3D7_1438900,0.834814179,1.08431858,1.966390334,0.707938225,1.919910962,1.515253519
PF3D7_1439000,0.251988698,0.476623451,2.461892238,0.546521528,2.505556938,2.323234953
PF3D7_1439100,1.79598018,2.051776765,2.23264072,1.57230265,1.980102048,1.954127102
PF3D7_1439200,1.404740524,2.300998334,2.045417378,1.737787342,2.356858008,2.238573094
PF3D7_1439300,3.791866677,3.003983553,2.957361467,2.145713977,4.095315915,3.752129106
PF3D7_1439400,0.452564009,0.421171246,2.495344451,0.461538636,2.548119098,2.420107531
PF3D7_1439500,1.412214409,1.916472576,2.930302681,1.850832309,3.071620061,3.152959957
PF3D7_1439600,0.543231909,0.54768365,1.274023541,0.429617938,1.072047767,1.384417396
PF3D7_1439700,0.316050961,0.51730599,0.861551204,0.320090214,0.980425276,1.018398101
PF3D7_1439800,0.35126041,0.537619052,1.232901833,0.495691655,1.264361648,0.892078162
PF3D7_1439900,0.848988274,1.204439104,2.67467321,0.589065394,2.677996386,2.587902556
PF3D7_1440000,0.350348852,1.140902142,1.316775931,0.888447923,1.091410207,0.906492589
PF3D7_1440100,0.191762558,0.784579063,0.388988512,0.663117811,0.360037992,0.741491954
PF3D7_1440200,0.677590739,1.139359435,1.491080305,0.74931986,1.591728666,1.159304667
PF3D7_1440300,0.712213887,0.578149655,0.631176007,0.500650893,0.710080673,0.689246384
PF3D7_1440400,0.528428332,1.063688666,0.735393143,0.647500468,0.577165644,0.741638419
PF3D7_1440500,1.780476853,2.486914374,3.337347127,2.141083274,3.707530064,1.973652976
PF3D7_1440700,0.895519831,1.06092383,1.140712163,0.882744594,1.005819217,0.8586613
PF3D7_1440800,0.906849894,0.788524522,1.316668512,0.873149102,1.12042609,1.175286796
PF3D7_1441000,1.726204888,3.755852249,2.169425438,3.06462191,2.343346535,3.309364872
PF3D7_1441100,0.834888319,0.853773929,3.465933989,0.657631076,3.648944582,3.784751573
PF3D7_1441200,1.970031068,2.021579385,2.447506345,0.799143883,2.633601678,2.445468912
PF3D7_1441300,1.757836351,2.125711383,2.477013431,1.165246857,3.232158792,3.024354583
PF3D7_1441400,0.461671825,0.567231588,0.913129392,0.413084317,0.67379799,0.604331553
PF3D7_1441500,0.581494871,1.173511658,1.150542896,0.924911705,1.113944612,1.020980183
PF3D7_1441600,1.11711111,1.32222227,1.908216488,1.195586717,1.778699913,1.445456454
PF3D7_1441800,0.824338073,1.159516214,1.022946835,0.892381091,1.159030425,1.222926786
PF3D7_1442200,0.603378166,1.536190013,1.706614579,1.417007229,1.760368449,1.01860649
PF3D7_1442300,2.001644865,3.199999363,2.949224646,2.468375778,3.490961333,2.768627382
PF3D7_1442400,1.051385968,1.765990597,2.843076601,1.131831265,2.620266331,1.883264568
PF3D7_1442500,0.871413014,1.08263852,0.958725093,1.100492632,1.214034036,0.806346746
PF3D7_1442600,2.940085932,3.653423205,3.527667962,3.946363415,4.610171217,2.481976778
PF3D7_1442700,0.338395269,1.410743536,1.460097471,1.278397314,1.367873627,0.73085185
PF3D7_1442900,2.062309439,2.388970549,2.523965254,1.536784849,3.042218457,2.704749141
PF3D7_1443000,0.374033105,1.160384035,0.902692764,0.973357947,0.650573614,0.855543431
PF3D7_1443100,0.54087344,0.887192354,1.681349199,0.58776932,1.588696517,1.254607253
PF3D7_1443200,0.999073413,1.303278604,2.45984727,1.346234125,2.989679207,2.127702665
PF3D7_1443300,2.598157184,3.15716694,2.001294847,1.320485881,2.674111626,2.964564921
PF3D7_1443400,0.328410331,0.825918308,0.753318287,0.62775129,0.699234945,0.74081593
PF3D7_1443500,0.979200488,1.089959862,2.105542765,1.258063513,2.594109775,1.419769686
PF3D7_1443700,0.668049391,0.585203154,2.278909986,0.47695411,2.042887286,2.224032457
PF3D7_1443800,1.363237852,1.652721162,1.796234972,1.058802489,1.868983799,1.9178358
PF3D7_1443900,0.383939215,0.733690013,0.701308682,0.564401012,0.581755287,0.646579459
PF3D7_1444100,1.2271591,1.763663346,1.7436259,1.647131769,1.959273917,1.74310622
PF3D7_1444300,0.940873377,0.761111282,3.917727225,0.644885655,3.757539525,3.805412537
PF3D7_1444400,2.705699911,3.151702369,2.89524114,1.72828054,2.209103267,2.655908563
PF3D7_1444500,1.27778208,2.110671891,1.982075956,1.620856088,1.950860581,2.121292171
PF3D7_1444700,0.595682723,0.605224301,2.344701859,0.384953342,1.902459363,1.850630864
PF3D7_1444800,0.930606519,1.072185536,1.523353175,1.03291717,1.600936262,1.392425138
PF3D7_1445000,0.417309578,0.65840497,0.926936326,0.564815655,1.074260744,1.344473457
PF3D7_1445100,1.743540766,2.297599947,2.031550669,2.069514001,1.541520645,2.551086396
PF3D7_1445200,1.688728592,1.938287189,2.23323227,0.983248037,1.880739804,1.49801387
PF3D7_1445300,0.984103774,1.887210271,1.652081465,1.184055498,1.453509849,1.711009213
PF3D7_1445400,2.387701693,2.86546089,3.106707446,2.828806299,4.261755529,2.840593991
PF3D7_1445500,2.343013406,3.465927083,2.456542681,3.693478864,3.812137611,2.947310769
PF3D7_1445600,1.327348045,2.158701784,3.319109032,1.691557665,3.218486659,2.427755603
PF3D7_1445700,2.313278845,3.879737307,3.913535025,2.56586488,3.432140449,2.320629855
PF3D7_1445800,1.957662508,2.049629353,2.675746933,1.0218568,2.49722614,2.318851744
PF3D7_1445900,0.490225297,0.718671867,0.833994874,0.66882195,0.773167052,0.702019603
PF3D7_1446100,2.501568561,2.363956256,3.586837266,1.721973617,3.401731612,3.025209191
PF3D7_1446200,1.451129474,1.344962444,2.77555434,0.812734184,3.057940282,3.043979328
PF3D7_1446300,1.967795945,3.416246849,3.895389571,3.332392521,4.408023033,2.730511864
PF3D7_1446400,1.183713903,1.329137702,2.711258711,1.101814359,2.432082062,2.310398505
PF3D7_1446500,2.224547134,2.774294126,3.256577591,2.071178766,2.863345939,2.604045145
PF3D7_1446600,0.395895719,0.402733037,0.754509268,0.545965178,0.58049502,0.565918651
PF3D7_1446800,0.585855063,0.63413783,0.837675616,0.759010427,0.840464987,0.875617406
PF3D7_1446900,1.249332294,1.591703432,1.969793692,1.403858395,1.99967656,1.398186962
PF3D7_1447000,1.636775347,1.666533307,2.071070128,1.108970489,2.239732182,2.173530006
PF3D7_1447100,2.964428485,3.791249989,2.173914415,2.656250285,3.278366759,2.877320595
PF3D7_1447200,1.692805728,1.917267952,3.25474693,0.998541309,3.538202198,3.120601907
PF3D7_1447300,0.932331606,0.829731768,3.951302162,0.858872704,3.626855406,3.855579592
PF3D7_1447400,1.778616698,2.018763831,2.303672498,1.756313344,1.766685215,1.519530079
PF3D7_1447700,0.663695117,0.768430262,3.693140196,0.705339483,3.921465909,3.467623903
PF3D7_1447800,2.1189553,2.445220808,4.042057847,1.969499931,3.939506508,3.311603502
PF3D7_1447900,0.718121705,0.784409343,0.689841987,0.999290819,1.038866485,0.701297613
PF3D7_1448000,2.31528847,2.826533517,2.921770253,1.857023477,3.173082915,2.508644865
PF3D7_1448100,3.025878947,2.831788191,3.065199136,2.64097139,2.852815411,3.30312253
PF3D7_1448300,0.649066682,1.409948341,2.005157395,1.144604429,2.059797499,1.817005179
PF3D7_1448400,0.331690596,0.680169255,0.710107869,0.402735725,0.747679949,0.949496848
PF3D7_1448500,0.398210843,1.101658477,1.66797057,0.946536817,1.789087612,1.249963344
PF3D7_1448600,2.59478882,3.550906447,3.068095195,1.939787977,2.322567408,2.640114183
PF3D7_1448700,2.374098111,3.52010104,3.666631361,3.045302549,4.264301526,3.905920065
PF3D7_1448800,1.12386378,1.316506198,2.223464324,0.804128187,2.318722563,2.642603422
PF3D7_1449100,0.458412773,1.004061729,1.624056171,0.773228665,1.382369155,1.002999536
PF3D7_1449200,0.444285386,0.592831608,2.677931709,0.617693541,2.741551038,2.437655401
PF3D7_1449300.1,0.962221279,1.692260233,1.221475258,0.981633482,1.047483216,1.057079535
PF3D7_1449400,0.423327924,1.110025102,1.729892245,1.100699262,1.88316937,1.128442773
PF3D7_1449500,1.30905989,2.087283154,2.914666015,1.130567357,2.41768908,2.358872836
PF3D7_1449600,2.76826691,3.439359736,3.446846354,1.598422837,3.967393591,3.627138231
PF3D7_1449700,2.642357458,2.937644889,3.872701102,1.4853805,4.016760295,4.030852104
PF3D7_1449800,2.535681627,2.424058308,2.397723198,1.868818719,3.532150627,2.577636334
PF3D7_1449900,4.374443301,4.093127845,3.076123275,2.466900132,3.031639261,3.411774754
PF3D7_1450000,1.754540021,3.341968557,3.070582278,2.802932311,3.064378791,2.340611714
PF3D7_1450100,1.139631699,1.470473661,1.620723948,0.932014122,1.394078079,1.198358811
PF3D7_1450200,2.547010677,2.438216703,3.054931504,2.336035559,2.377100288,1.791787621
PF3D7_1450300,2.512053695,1.574202658,3.690212286,1.864854157,3.314390129,3.390141972
PF3D7_1450400,2.404615484,2.964698731,3.48873006,1.675027765,3.912169846,3.737940633
PF3D7_1450500,0.512069932,1.087180548,1.625435942,1.016216027,1.422963342,1.233902984
PF3D7_1450600,2.727040138,2.875476865,2.437231458,2.804611922,1.986683811,3.116237266
PF3D7_1450700,2.120864738,2.988232788,2.914657314,2.16515194,3.376205482,2.032345118
PF3D7_1450800,0.704105591,1.082493624,0.959351022,0.730331885,0.931491785,1.388509601
PF3D7_1451000,2.233009885,1.858316671,3.787426981,1.754256325,4.598517293,3.362946042
PF3D7_1451100,1.423574964,1.154717644,2.003489577,1.367014079,2.330891269,2.30390519
PF3D7_1451200,1.095907012,1.433715053,2.124855664,1.171506146,2.144117978,1.808053351
PF3D7_1451300,0.499859813,0.666633184,1.646491861,0.425705194,1.428224908,1.602911613
PF3D7_1451400,1.288367912,2.046183862,1.726212212,1.564110484,1.733468182,1.284872204
PF3D7_1451500,1.78764973,2.054550164,1.145149092,1.240616453,2.27397086,2.395332226
PF3D7_1451800,0.372223094,0.637805898,1.570241586,0.504032294,1.671015849,1.529371856
PF3D7_1451900,2.813458043,3.363844792,3.471458626,1.884221864,4.02746303,3.184398263
